id_municipio,sigla_uf,regiao,taxa_alfabetizacao,prob_risco
3201506,ES,Sudeste,77.5,0.012550249260488321
3136801,MG,Sudeste,55.56,0.012538769723856192
5213756,GO,Centro-Oeste,78.69,0.012517354042083742
3122306,MG,Sudeste,73.79,0.012516077278888387
4103701,PR,Sul,76.35,0.012492828085206294
3159704,MG,Sudeste,79.88,0.012491782371926512
5203559,GO,Centro-Oeste,86.32,0.012486174305651347
3169356,MG,Sudeste,83.86,0.012484297520952556
2300903,CE,Nordeste,74.45,0.012399192115921434
5004007,MS,Centro-Oeste,73.2,0.012394721695973871
4113403,PR,Sul,89.7,0.012369995847412774
2105807,MA,Nordeste,97.1,0.012360454056781241
4121802,PR,Sul,85.68,0.012346568988209168
5214838,GO,Centro-Oeste,71.87,0.012346303635633132
3202108,ES,Sudeste,94.7,0.012343472258309915
4120358,PR,Sul,79.55,0.012343406815480814
4121109,PR,Sul,74.15,0.012330736567153019
4108304,PR,Sul,72.01,0.01230452036605304
3107604,MG,Sudeste,87.21,0.012303002019087336
3121308,MG,Sudeste,73.05,0.012273432042335008
2107100,MA,Nordeste,66.98,0.012235120155499686
4114609,PR,Sul,76.44,0.01223275211667933
4125407,PR,Sul,76.15,0.012231251319181813
3108206,MG,Sudeste,71.88,0.01216684686044091
5212956,GO,Centro-Oeste,52.82,0.012137434439861263
2309102,CE,Nordeste,88.89,0.012134855006948178
3140209,MG,Sudeste,59.26,0.012124971004501644
4112009,PR,Sul,79.14,0.01211777961143786
4115408,PR,Sul,85.08,0.012095192136558693
3128303,MG,Sudeste,65.21,0.012082329775143437
2616183,PE,Nordeste,82.94,0.012072486768602255
4122156,PR,Sul,80.25,0.012030399360620354
3537701,SP,Sudeste,76.68,0.012025406767241164
3161403,MG,Sudeste,78.59,0.011979036044353124
4106506,PR,Sul,74.6,0.01197618991562769
3170578,MG,Sudeste,83.44,0.01196612560259605
3160504,MG,Sudeste,91.67,0.011956336068947875
4214151,SC,Sul,64.05,0.011931165207619897
3142304,MG,Sudeste,90.58,0.011911833172269364
3204401,ES,Sudeste,77.38,0.011897464377847044
3143401,MG,Sudeste,74.18,0.011869542984751229
3133006,MG,Sudeste,81.86,0.011858552638911396
2310001,CE,Nordeste,74.59,0.011842314689300373
3142106,MG,Sudeste,75.29,0.01183701697096973
